date,precip_VAN,precip_TOR,precip_MON,precip_LEO,precip_GUA,precip_MEX,precip_PUE,precip_HUS,precip_DAL,precip_TUL,precip_JUA,precip_PHO,precip_SDO,temp_VAN,temp_TOR,temp_MON,temp_LEO,temp_GUA,temp_MEX,temp_PEU,temp_HUS,temp_DAL,temp_TUL,temp_JUA,temp_PHO,temp_SDO,UD_ind_WTI_0.25,UD_ind_lumber_0.25,UD_ind_live_cattle_0.25,UD_ind_OJ_0.25,UD_ind_us_cotton_0.25,UD_ind_us_soybean_oil_0.25,UD_ind_us_wheat_0.25,UD_ind_copper_0.25,UD_ind_WTI,UD_ind_lumber,UD_ind_live_cattle,UD_ind_OJ,UD_ind_us_cotton,UD_ind_us_soybean_oil,UD_ind_us_wheat,UD_ind_copper,Vol_WTI,Change_%_WTI,Vol_Lumber,Change_%_Lumber,Vol_Live_Cattle,Change_%_Live_Cattle,Vol_OJ,Change_OJ,Vol_US_Cotton_2,Change_US_Cotton_2,Vol_US_Soybean_Oil,Change_US_Soybean_Oil,Vol_US Wheat,Change_US Wheat,Vol_Copper,Change %_Copper,Vol._x,Change_%_comm_soft,Vol._y,Change_%_comm_DJ
2009-03-05,0.3,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6.1,0.0,0,17.6,26.2,21.4,19.6,0,0,0,0,0,0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,228.19K,-3.90%,0.28K,-4.94%,12.70K,-0.89%,0.07K,5.83%,0,0,5.55K,-0.98%,2.13K,-1.51%,0.39K,-2.31%,0,0,0,0
2009-03-06,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2.8,10.2,0,18.3,24.6,21.2,0,0,0,0,0,0,0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,306.35K,4.38%,0.41K,0.67%,25.98K,-1.73%,0.04K,0.68%,0,0,3.75K,1.05%,0.94K,2.43%,0.40K,2.13%,0,0,0,0
2009-03-07,0.5,17.9,0,0.0,0,0.0,0,0,0,0,0,0,0,5.0,4.9,0,20.1,0,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-08,0.0,6.3,0,0.0,0,0.0,0,0,0,0,0,0,0,1.7,4.3,0,18.7,0,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-09,5.3,1.3,0,0.0,0.0,0,0.0,0,0,0,0,0,0,-0.2,2.3,0,20.6,25.1,0,16.3,0,0,0,0,0,0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,390.59K,3.41%,0.23K,-3.58%,19.40K,0.91%,0.06K,0.34%,0,0,2.99K,-0.81%,0.46K,-0.63%,0.57K,-3.09%,0,0,0,0
2009-03-10,0.0,6.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.3,1.7,0,20.6,21.7,22.0,17.4,0,0,0,0,0,0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,289.16K,-2.89%,0.25K,0.27%,21.79K,-0.39%,0.10K,-3.91%,0,0,2.63K,0.69%,0.31K,1.90%,0.43K,2.82%,0,0,0,0
2009-03-11,0.0,5.4,0,0.0,0.0,0,0.0,0,0,0,0,0,0,-1.1,3.9,0,19.8,20.2,0,17.2,0,0,0,0,0,0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,339.88K,-7.39%,0.15K,0.41%,19.84K,-0.39%,0.10K,2.87%,0,0,2.48K,-3.52%,0.57K,-4.59%,0.56K,-3.52%,0,0,0,0
2009-03-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.6,-4.1,0,19.7,22.7,17.9,17.1,0,0,0,0,0,0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,316.57K,11.10%,0.15K,-1.77%,27.98K,1.64%,0.46K,0.14%,0,0,0.74K,1.59%,1.37K,3.31%,0.30K,0.06%,0,0,0,0
2009-03-13,0.0,0.0,0,0.0,0.0,0,8.9,0,0,0,0,0,0,4.4,-5.1,0,18.8,20.6,0,14.2,0,0,0,0,0,0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,221.03K,-1.66%,0,-2.78%,14.87K,0.89%,0.83K,1.43%,0,0,0,-1.03%,0,-1.70%,0.20K,2.60%,0,0,0,0
2009-03-14,9.4,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,6.2,0.9,0,20.5,20.9,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15,3.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3.9,4.9,0,18.3,0,0,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16,8.1,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,5.0,5.7,0,19.8,0,0,16.6,0,0,0,0,0,0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,240.08K,2.38%,0.34K,15.43%,14.18K,-0.24%,0.41K,0.27%,0,0,87.37K,3.56%,52.33K,7.45%,0.31K,4.88%,0,0,0,0
2009-03-17,1.5,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,5.4,6.9,0,19.8,22.2,0,0,0,0,0,0,0,0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,214.93K,3.82%,0.77K,-1.11%,11.27K,-0.18%,1.65K,-4.41%,0,0,23.55K,1.46%,41.96K,1.52%,0.22K,-1.26%,0,0,0,0
2009-03-18,1.5,0.0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,5.7,10.6,0,17.1,23.3,17.8,16.7,0,0,0,0,0,0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,125.34K,-2.07%,0.25K,0.69%,8.10K,-0.89%,0.50K,-0.77%,0,0,20.79K,-1.25%,39.58K,-4.07%,0.22K,-0.52%,0,0,0,0
2009-03-19,11.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0,0,0,0,6.6,4.9,0,18.0,22.2,19.3,16.7,0,0,0,0,0,0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,96.38K,7.21%,0.53K,4.10%,13.33K,1.44%,0.47K,2.40%,0,0,40.38K,3.14%,33.37K,4.76%,0.29K,5.21%,0,0,0,0
2009-03-20,12.7,0.0,0,6.6,0.0,0.8,0.0,0,0,0,0,0,0,7.7,-1.3,0,13.4,22.3,17.1,15.6,0,0,0,0,0,0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,25.55K,-1.07%,0.41K,-1.13%,9.49K,0.53%,0.29K,0.21%,0,0,27.17K,1.13%,27.81K,-0.90%,0.29K,-0.56%,0,0,0,0
2009-03-21,3.3,0.0,0,10.9,0.0,0.5,0,0,0,0,0,0,0,3.8,1.2,0,16.3,22.4,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-22,0.0,0.0,0,1.5,0,0,0.0,0,0,0,0,0,0,4.8,4.4,0,18.0,0,0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-23,1.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,6.0,-1.3,0,20.2,0,0,14.6,0,0,0,0,0,0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,229.89K,5.37%,0.40K,-0.60%,7.45K,0.88%,0.63K,1.37%,0,0,28.83K,2.64%,28.74K,-0.18%,0.36K,2.46%,0,0,0,0
2009-03-24,11.9,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5.1,0.2,0,20.2,23.1,22.2,18.6,0,0,0,0,0,0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,212.79K,0.33%,0.29K,1.64%,12.73K,-0.58%,2.74K,4.34%,0,0,26.88K,0.51%,33.87K,-2.59%,0.44K,-1.86%,0,0,0,0
2009-03-25,0.5,2.0,0,0.0,0.0,0,2.3,0,0,0,0,0,0,6.4,3.7,0,20.6,23.4,0,18.6,0,0,0,0,0,0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,283.73K,-2.24%,0.75K,5.98%,8.19K,-0.97%,1.21K,0.39%,0,0,40.02K,0.30%,47.77K,-5.05%,0.24K,-0.06%,0,0,0,0
2009-03-26,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5.4,7.8,0,20.4,26.2,19.5,17.1,0,0,0,0,0,0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,196.92K,2.98%,0.62K,-0.51%,8.01K,-0.41%,0.94K,0.06%,0,0,32.31K,0.69%,22.79K,1.28%,0.73K,2.89%,0,0,0,0
2009-03-27,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7.6,6.8,0,18.4,24.9,22.6,18.1,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,181.17K,-3.61%,0.25K,0.06%,6.75K,0.06%,0.43K,-0.26%,0,0,32.45K,-3.51%,21.39K,-1.41%,0.31K,-0.87%,0,0,0,0
2009-03-28,0.3,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,6.1,7.6,0,17.6,24.2,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-29,0.5,23.9,0,0.0,0,0,0.0,0,0,0,0,0,0,5.2,8.8,0,18.7,0,0,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-30,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,6.4,4.1,0,18.2,0,0,17.9,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,222.17K,-7.58%,1.57K,-3.80%,9.96K,-1.78%,1.11K,-0.52%,0,0,32.77K,-1.17%,25.89K,1.03%,0.39K,-3.93%,0,0,0,0
2009-03-31,15.5,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,6.4,2.1,0,20.1,26.9,0,19.2,0,0,0,0,0,0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,240.25K,2.58%,0.99K,0.88%,7.78K,1.33%,1.51K,-0.52%,0,0,41.98K,4.93%,45.38K,3.95%,0.39K,4.43%,0,0,0,0
2009-04-01,5.3,2.6,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.8,6.9,0,19.2,27.8,21.8,18.9,0,0,0,0,0,0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,234.22K,-2.56%,1.17K,3.04%,4.68K,-0.18%,2.18K,-2.36%,0,0,25.13K,-0.36%,52.52K,-1.36%,0.35K,0.33%,0,0,0,0
2009-04-02,28.7,0.8,0,0.0,0.0,0,0.0,0,0,0,0,0,0,4.2,9.2,0,19.5,26.4,0,18.9,0,0,0,0,0,0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,270.27K,8.78%,0.39K,2.38%,11.47K,1.67%,0.87K,1.07%,0,0,46.98K,4.78%,58.00K,4.76%,0.12K,2.33%,0,0,0,0
2009-04-03,0.0,34.9,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6.3,9.4,0,20.6,27.2,22.8,18.7,0,0,0,0,0,0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,212.17K,-0.25%,1.08K,3.71%,13.78K,1.03%,1.05K,0.80%,0,0,37.11K,0.63%,43.76K,2.36%,0.23K,5.93%,0,0,0,0
2009-04-04,0.0,0.7,0,0.0,0.0,0,0,0,0,0,0,0,0,6.4,4.9,0,20.6,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-05,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,8.2,5.7,0,22.2,0,21.6,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-06,0.0,13.9,0,0.0,0.0,0,0.0,0,0,0,0,0,0,9.6,4.0,0,22.7,23.7,0,20.4,0,0,0,0,0,0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,228.98K,-2.78%,0.36K,-0.91%,18.76K,0.55%,0.97K,0.92%,0,0,29.94K,-0.93%,31.58K,-1.15%,0.19K,-2.10%,0,0,0,0
2009-04-07,0.0,0.7,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9.6,-1.4,0,18.1,23.9,16.5,14.4,0,0,0,0,0,0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,254.03K,-3.72%,0.38K,-0.92%,4.50K,-0.29%,1.79K,0.85%,0,0,33.78K,-0.43%,52.50K,-3.10%,0.15K,1.69%,0,0,0,0
2009-04-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9.5,2.7,0,20.9,23.2,18.2,19.9,0,0,0,0,0,0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,352.61K,0.47%,0.34K,0.92%,5.39K,-0.26%,4.67K,4.92%,0,0,31.48K,0.43%,46.95K,-1.44%,0.12K,0.35%,0,0,0,0
2009-04-09,2.5,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,9.1,7.2,0,21.3,26.8,0,19.6,0,0,0,0,0,0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,294.84K,5.79%,0.76K,-0.32%,5.12K,1.71%,1.58K,2.65%,0,0,37.21K,1.23%,57.74K,-1.88%,0.11K,3.65%,0,0,0,0
2009-04-10,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,8.8,6.4,0,22.1,20.6,0,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-11,4.8,0.0,0,0.0,0,0,0,0,0,0,0,0,0,9.1,5.2,0,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-12,12.2,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,9.1,2.9,0,21.8,0,0,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-13,8.9,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,8.6,2.8,0,21.1,0,0,20.5,0,0,0,0,0,0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,290.46K,-4.19%,0.62K,-1.67%,3.57K,-0.06%,1.25K,1.26%,0,0,30.13K,1.81%,41.38K,0.24%,0.28K,2.66%,0,0,0,0
2009-04-14,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,6.6,6.7,0,22.1,0,0,19.2,0,0,0,0,0,0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,284.71K,-1.28%,0.90K,-2.14%,7.95K,-1.29%,2.22K,2.37%,0,0,43.21K,2.47%,46.97K,-0.19%,0.22K,-0.52%,0,0,0,0
2009-04-15,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7.9,10.4,0,21.8,23.8,20.6,19.2,0,0,0,0,0,0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,228.06K,-0.32%,0.56K,1.01%,5.00K,1.24%,2.02K,-3.94%,0,0,39.46K,0.00%,37.56K,-1.34%,0.37K,4.21%,0,0,0,0
2009-04-16,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8.9,10.2,0,20.9,21.4,23.1,19.8,0,0,0,0,0,0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,196.96K,1.48%,1.41K,0.06%,3.13K,1.29%,2.04K,1.15%,0,0,38.20K,-0.54%,29.72K,1.84%,0.28K,-0.95%,0,0,0,0
2009-04-17,11.7,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10.8,12.4,0,20.6,26.5,19.2,19.8,0,0,0,0,0,0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,137.02K,0.70%,0.52K,-3.50%,3.79K,-0.25%,1.13K,1.37%,0,0,41.67K,0.05%,21.91K,-0.33%,0.21K,1.33%,0,0,0,0
2009-04-18,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,9.2,15.9,0,21.2,0,23.6,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-19,0.5,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,10.8,8.6,0,22.4,0,20.0,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-20,3.3,26.6,0,0.0,0,0,1.3,0,0,0,0,0,0,12.8,7.1,0,19.1,0,0,17.0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.90K,-8.84%,0.66K,-0.40%,3.14K,-1.08%,1.76K,-1.59%,0,0,28.98K,-3.59%,41.49K,-3.54%,0.23K,-3.80%,0,0,0,0
2009-04-21,0.0,0.0,0,9.9,0,0,0.0,0,0,0,0,0,0,12.1,7.6,0,16.7,0,0,17.3,0,0,0,0,0,0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,23.86K,1.37%,0.41K,-1.21%,1.93K,0.69%,1.26K,-3.77%,0,0,32.51K,1.92%,29.09K,0.99%,0.17K,-0.80%,0,0,0,0
2009-04-22,0.5,0.0,0,1.8,0.0,0,0.0,0,0,0,0,0,0,9.7,6.6,0,19.0,24.8,0,17.5,0,0,0,0,0,0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,238.73K,5.03%,0.27K,1.81%,3.19K,-0.45%,1.05K,-1.43%,0,0,21.65K,-0.11%,16.25K,1.42%,0.14K,-1.71%,0,0,0,0
2009-04-23,0.0,0.6,0,0.5,0.0,0.0,0.0,0,0,0,0,0,0,7.8,7.3,0,20.1,23.6,17.8,17.7,0,0,0,0,0,0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,227.30K,1.58%,0.37K,1.72%,3.52K,0.20%,0.59K,2.08%,0,0,17.12K,0.30%,26.47K,2.42%,0.16K,-2.99%,0,0,0,0
2009-04-24,0.0,0.0,0,0.0,0.0,0.0,0.8,0,0,0,0,0,0,8.7,10.4,0,22.1,24.2,21.4,17.6,0,0,0,0,0,0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,230.87K,3.89%,0.30K,-2.43%,2.10K,-1.03%,0.62K,0.62%,0,0,17.35K,0.39%,15.21K,0.57%,0.20K,2.88%,0,0,0,0
2009-04-25,0.0,5.9,0,0.0,0,0.0,0.0,0,0,0,0,0,0,9.8,17.8,0,21.9,0,20.5,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-26,0.0,1.9,0,0.0,0,0,0,0,0,0,0,0,0,8.9,12.6,0,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-27,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,10.6,13.8,0,23.3,22.9,0,18.4,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.29K,-2.74%,0.44K,-3.42%,1.50K,-0.81%,1.40K,-0.31%,0,0,23.30K,-2.20%,22.39K,-4.56%,0.14K,-3.24%,0,0,0,0
2009-04-28,0.0,10.4,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12.5,15.1,0,24.1,22.2,19.7,19.8,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,186.82K,-0.44%,0.56K,-2.70%,1.69K,-0.29%,2.43K,-1.97%,0,0,22.24K,-1.80%,14.38K,0.49%,0.12K,-4.49%,0,0,0,0
2009-04-29,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,11.6,9.6,0,23.5,0,21.3,19.9,0,0,0,0,0,0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,234.83K,2.10%,0.37K,-1.79%,1.50K,0.99%,0.80K,0.00%,0,0,25.70K,1.52%,33.11K,2.01%,6.71K,5.02%,0,0,0,0
2009-04-30,0.0,24.8,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12.1,11.2,0,23.6,21.6,24.6,20.2,0,0,0,0,0,0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,208.30K,0.29%,0.22K,1.00%,1.08K,0.92%,1.17K,-0.25%,0,0,18.64K,2.23%,30.35K,0.67%,1.61K,2.14%,0,0,0,0
2009-05-01,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,12.3,15.6,0,23.3,0,21.1,18.0,0,0,0,0,0,0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,248.75K,4.07%,0.56K,-0.68%,13.54K,-6.23%,0.38K,2.14%,0,0,11.20K,3.34%,13.25K,6.29%,0.66K,2.39%,0,0,0,0
2009-05-02,0.0,0.7,0,0.0,0,0.0,0.0,0,0,0,0,0,0,13.6,10.2,0,25.3,0,21.7,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-03,5.8,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,12.1,12.6,0,23.3,0,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-04,0.0,0.0,0,0.0,0,0,0.3,0,0,0,0,0,0,11.4,13.8,0,23.9,0,0,18.0,0,0,0,0,0,0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,229.78K,2.39%,0.46K,-3.44%,10.28K,-0.27%,0.19K,6.17%,0,0,9.37K,1.36%,5.47K,-3.36%,1.27K,2.05%,0,0,0,0
2009-05-05,9.9,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,11.5,12.9,0,24.6,0,0,19.3,0,0,0,0,0,0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,234.31K,-1.16%,0.39K,-1.94%,9.43K,0.31%,0.11K,1.10%,0,0,7.73K,-0.66%,4.81K,0.56%,0.47K,-2.84%,0,0,0,0
2009-05-06,0.8,5.8,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10.0,12.9,0,24.4,21.9,22.4,20.6,0,0,0,0,0,0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,334.30K,4.64%,0.25K,4.36%,15.08K,-0.30%,0.03K,-0.52%,0,0,6.17K,2.55%,3.32K,1.15%,0.37K,4.99%,0,0,0,0
2009-05-07,8.9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,10.2,0,0,26.3,0,0,21.4,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,377.83K,0.66%,0.10K,-1.14%,27.37K,0.18%,0.04K,0.23%,0,0,5.82K,-0.47%,1.26K,2.05%,0.35K,-1.01%,0,0,0,0
2009-05-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10.6,16.0,0,24.1,25.7,20.3,21.0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,291.82K,3.39%,0.27K,4.35%,22.63K,1.16%,0.07K,2.76%,0,0,3.25K,2.16%,0.60K,3.85%,0.43K,-0.88%,0,0,0,0
